rank,name,anime,favorites,url
142,"Forger, Anya(アーニャ・フォージャー)",Spy x FamilySpy x Family Part 2Good Day,14895,https://myanimelist.net/character/170256/Anya_Forger
143,Mugen(無限),Samurai Champloo,14850,https://myanimelist.net/character/390/Mugen
144,"Zaraki, Kenpachi(更木 剣八)",BleachBleach: The Sealed Sword FrenzyBleach Movie 1: Memories of Nobody,14720,https://myanimelist.net/character/909/Kenpachi_Zaraki
145,Jiraiya(自来也),NarutoNaruto Movie 1: Dai Katsugeki!! Yuki Hime Ninpouchou Dattebayo!Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen Taikai Kaisai!!,14615,https://myanimelist.net/character/2423/Jiraiya
146,Shiro(白),No Game No LifeNo Game No Life SpecialsNo Game No Life: Zero - Manner Movie,14586,https://myanimelist.net/character/82525/Shiro
147,"Urahara, Kisuke(浦原 喜助)",BleachBleach: The Sealed Sword FrenzyBleach Movie 1: Memories of Nobody,14576,https://myanimelist.net/character/210/Kisuke_Urahara
148,"Kageyama, Tobio(影山 飛雄)",Haikyuu!!Haikyuu!! Second SeasonHaikyuu!! Movie 1: Owari to Hajimari,14549,https://myanimelist.net/character/64771/Tobio_Kageyama
149,Asta(アスタ),Black Clover: Jump Festa 2016 SpecialBlack CloverBlack Clover: Jump Festa 2018 Special,14541,https://myanimelist.net/character/124731/Asta
150,Usopp(ウソップ),One PieceOne Piece Movie 01One Piece Movie 02: Nejimaki-jima no Daibouken,14520,https://myanimelist.net/character/724/Usopp
151,"Kamado, Nezuko(竈門 禰豆子)",Kimetsu no YaibaKimetsu no Yaiba Movie: Mugen Ressha-henKimetsu no Yaiba: Yuukaku-hen,14383,https://myanimelist.net/character/146157/Nezuko_Kamado
152,"Rengoku, Kyoujurou(煉獄 杏寿郎)",Kimetsu no Yaiba Movie: Mugen Ressha-henChuukou Ikkan!! Kimetsu Gakuen Monogatari: Valentine-henKimetsu no Yaiba: Mugen Ressha-hen,14228,https://myanimelist.net/character/151143/Kyoujurou_Rengoku
153,"Hirasawa, Yui(平沢 唯)",K-On!K-On!: Live House!K-On!: Ura-On!,14217,https://myanimelist.net/character/19565/Yui_Hirasawa
154,"Tachibana, Kanade(立華 かなで / 天使)",Angel Beats!Angel Beats! SpecialsKaginado Season 2,14138,https://myanimelist.net/character/22369/Kanade_Tachibana
155,"Callenreese, Aslan Jade(アスラン・ジェイド・カーレンリース / アッシュ・リンクス)",Banana Fish,13982,https://myanimelist.net/character/13580/Aslan_Jade_Callenreese
156,"Suzuya, Juuzou(鈴屋 什造)",Tokyo GhoulTokyo Ghoul √ATokyo Ghoul:re,13827,https://myanimelist.net/character/104437/Juuzou_Suzuya
157,Momonga(モモンガ),OverlordOverlord: Ple Ple PleiadesOverlord: Ple Ple Pleiades - Nazarick Saidai no Kiki,13776,https://myanimelist.net/character/116281/Momonga
158,"Degurechaff, Tanya(ターニャ・デグレチャフ)",Youjo SenkiYoujo Shenki Episode 0Youjo Shenki,13742,https://myanimelist.net/character/137825/Tanya_Degurechaff
159,"Aizen, Sousuke(藍染 惣右介)",BleachBleach: The Sealed Sword FrenzyBleach: Gotei 13 Omake,13732,https://myanimelist.net/character/1086/Sousuke_Aizen
160,"Kira, Yoshikage(吉良 吉影)",JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,13708,https://myanimelist.net/character/12055/Yoshikage_Kira
161,"Akiyama, Mio(秋山 澪)",K-On!K-On!: Live House!K-On!: Ura-On!,13456,https://myanimelist.net/character/19566/Mio_Akiyama
162,"Okumura, Rin(奥村 燐)",Ao no ExorcistAo no Exorcist: Ura ExAo no Exorcist Movie,13426,https://myanimelist.net/character/24482/Rin_Okumura
163,Lucy(ルーシー),"Elfen LiedElfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer",13311,https://myanimelist.net/character/738/Lucy
164,"Uchiha, Madara(うちはマダラ)",Naruto: ShippuudenRoad of Naruto,13242,https://myanimelist.net/character/53901/Madara_Uchiha
165,Gaara(我愛羅),NarutoNaruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo!Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen Taikai Kaisai!!,13140,https://myanimelist.net/character/1662/Gaara
166,"Oikawa, Tooru(及川 徹)",Haikyuu!! Quest Picture DramaHaikyuu!! Movie 3: Sainou to SenseHaikyuu!!,13113,https://myanimelist.net/character/71611/Tooru_Oikawa
167,"Osaki, Nana(大崎 ナナ)",Nana,13066,https://myanimelist.net/character/702/Nana_Osaki
168,"Himura, Kenshin(緋村 剣心)",Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-henRurouni Kenshin: Meiji Kenkaku RomantanRurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Chinkonka,13042,https://myanimelist.net/character/147/Kenshin_Himura
169,"Hayasaka, Ai(早坂 愛)",Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai ZunousenKaguya-sama wa Kokurasetai? Tensai-tachi no Renai ZunousenKaguya-sama wa Kokurasetai: Ultra Romantic,13024,https://myanimelist.net/character/143196/Ai_Hayasaka
170,"Kaiki, Deishuu(貝木 泥舟)",Monogatari Series: Second SeasonNisemonogatariHanamonogatari,12997,https://myanimelist.net/character/53641/Deishuu_Kaiki
171,Howl(ハウル),Howl no Ugoku Shiro,12863,https://myanimelist.net/character/507/Howl
172,"Hyuuga, Hinata(日向 ヒナタ)","Naruto: Shippuuden - Shippuu! ""Konoha Gakuen"" DenThe Last: Naruto the MovieBoruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi",12859,https://myanimelist.net/character/1555/Hinata_Hyuuga
173,"Himejima, Akeno(姫島 朱乃)",High School DxDHigh School DxD OVAHigh School DxD Specials,12767,https://myanimelist.net/character/51347/Akeno_Himejima
174,"Nanami, Kento(七海 建人)",Jujutsu KaisenJujutsu Kaisen 0 MovieJujutsu Kaisen 2nd Season,12758,https://myanimelist.net/character/164473/Kento_Nanami
175,"Fushiguro, Megumi(伏黒 恵)",Jujutsu KaisenJujutsu Kaisen 2nd SeasonJujutsu Kaisen 2nd Season Recaps,12746,https://myanimelist.net/character/164470/Megumi_Fushiguro
176,"Ryoumen, Sukuna(両面 宿儺)",Jujutsu KaisenJujutsu Kaisen 2nd SeasonJujutsu Kaisen 2nd Season Recaps,12646,https://myanimelist.net/character/175198/Sukuna_Ryoumen
177,Kagura(神楽),GintamaGintama: Nanigoto mo Saisho ga Kanjin nanode Tashou Senobisuru Kurai ga ChoudoyoiGintama: Shiroyasha Koutan,12644,https://myanimelist.net/character/674/Kagura
178,"Nishinoya, Yuu(西谷 夕)",Haikyuu!!Haikyuu!! Lev Genzan!Haikyuu!! Second Season,12637,https://myanimelist.net/character/67327/Yuu_Nishinoya
179,"Hori, Kyouko(堀 京子)",Hori-san to Miyamura-kunHorimiyaHorimiya: Piece,12586,https://myanimelist.net/character/66171/Kyouko_Hori
180,Ryuk(リューク),Death NoteDeath Note: Rewrite,12555,https://myanimelist.net/character/75/Ryuk
181,Akame(アカメ),Akame ga Kill!AkaKill! GekijouAkame ga Kill! Recap,12528,https://myanimelist.net/character/63351/Akame
182,"Milizé, Vladilena(ヴラディレーナ・ミリーゼ)",8686 Part 286 Special Edition: Senya ni Akaku Hinageshi no Saku,12432,https://myanimelist.net/character/150824/Vladilena_Milizé
183,"Shiina, Mayuri(椎名 まゆり)",Steins;GateSteins;Gate: Soumei Eichi no Cognitive ComputingSteins;Gate 0,12361,https://myanimelist.net/character/35253/Mayuri_Shiina
184,Tomoe(巴衛),Kamisama HajimemashitaKamisama Hajimemashita OVAKamisama Hajimemashita◎,12221,https://myanimelist.net/character/18344/Tomoe
185,"Kochou, Shinobu(胡蝶 しのぶ)",Kimetsu no YaibaKimetsu no Yaiba Movie: Mugen Ressha-henKimetsu no Yaiba: Yuukaku-hen,12087,https://myanimelist.net/character/146736/Shinobu_Kochou
186,Esdeath(エスデス),Akame ga Kill!AkaKill! GekijouAkame ga Kill! Recap,12027,https://myanimelist.net/character/65239/Esdeath
187,"Phantomhive, Ciel(シエル・ファントムハイヴ)",KuroshitsujiKuroshitsuji RecapKuroshitsuji II,11913,https://myanimelist.net/character/12531/Ciel_Phantomhive
188,"Tenma, Kenzou(天馬 賢三)",MonsterMonster Extra: Hottan,11890,https://myanimelist.net/character/718/Kenzou_Tenma
189,Ban(バン),Nanatsu no TaizaiNanatsu no Taizai OVANanatsu no Taizai: Seisen no Shirushi,11876,https://myanimelist.net/character/77605/Ban
190,Phosphophyllite(フォスフォフィライト),Houseki no Kuni PVHouseki no Kuni,11778,https://myanimelist.net/character/110355/Phosphophyllite
191,"Tomioka, Giyuu(冨岡 義勇)",Kimetsu no YaibaKimetsu no Yaiba Movie: Mugen Ressha-henChuukou Ikkan!! Kimetsu Gakuen Monogatari: Valentine-hen,11770,https://myanimelist.net/character/146735/Giyuu_Tomioka
192,"Jabami, Yumeko(蛇喰 夢子)",KakeguruiKakegurui××Kakegurui Picture Drama,11762,https://myanimelist.net/character/119413/Yumeko_Jabami
193,"Kirishima, Touka(霧嶋 董香)",Tokyo GhoulTokyo Ghoul √ATokyo Ghoul:re,11651,https://myanimelist.net/character/87277/Touka_Kirishima
194,Death the Kid(デス・ザ・キッド),Soul EaterSoul Eater NOT!,11585,https://myanimelist.net/character/8455/Death_the_Kid
195,"Honda, Tooru(本田 透)",Fruits BasketFruits Basket 1st SeasonFruits Basket 2nd Season,11492,https://myanimelist.net/character/207/Tooru_Honda
196,"Portgas D., Ace(ポートガス・D・エース)",One Piece: Cry HeartOne Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru IshiOne Piece,11424,https://myanimelist.net/character/2072/Ace_Portgas_D
197,"Ichinose, Chizuru(一ノ瀬 ちづる)","Kanojo, OkarishimasuKanojo, Okarishimasu PetitKanojo, Okarishimasu 2nd Season",11362,https://myanimelist.net/character/161286/Chizuru_Ichinose
198,"Forger, Yor(ヨル・フォージャー)",Spy x FamilySpy x Family Part 2Spy x Family Season 2,11323,https://myanimelist.net/character/170329/Yor_Forger
199,"Furukawa, Nagisa(古河 渚)",Clannad MovieClannadClannad: After Story,11260,https://myanimelist.net/character/4604/Nagisa_Furukawa
200,"Kirisaki, Chitoge(桐崎 千棘)",NisekoiNisekoi OVANisekoi:,11258,https://myanimelist.net/character/48391/Chitoge_Kirisaki
201,"Ishida, Shouya(石田 将也)",Koe no Katachi,11246,https://myanimelist.net/character/80491/Shouya_Ishida
202,"Namikaze, Minato(波風 ミナト)",Naruto: Shippuuden Movie 4 - The Lost TowerNaruto: Shippuuden Movie 6 - Road to NinjaNaruto,11139,https://myanimelist.net/character/2535/Minato_Namikaze
203,"Kusanagi, Motoko(草薙 素子)",Koukaku KidoutaiKoukaku Kidoutai: Stand Alone ComplexKoukaku Kidoutai: Stand Alone Complex 2nd GIG,11137,https://myanimelist.net/character/1795/Motoko_Kusanagi
204,Aqua(アクア),Kono Subarashii Sekai ni Shukufuku wo!Kono Subarashii Sekai ni Shukufuku wo!: Kono Subarashii Choker ni Shukufuku wo!Kono Subarashii Sekai ni Shukufuku wo! 2,11117,https://myanimelist.net/character/117223/Aqua
205,"Kozume, Kenma(孤爪 研磨)",Haikyuu!! Lev Genzan!Haikyuu!! Quest Picture DramaHaikyuu!! Riku vs. Kuu,11059,https://myanimelist.net/character/71267/Kenma_Kozume
206,"Hanekawa, Tsubasa(羽川 翼)",BakemonogatariKizumonogatari I: Tekketsu-henNekomonogatari: Kuro,11028,https://myanimelist.net/character/22055/Tsubasa_Hanekawa
207,"Walker, Allen(アレン・ウォーカー)",D.Gray-manD.Gray-man Hallow,11011,https://myanimelist.net/character/139/Allen_Walker
208,Accelerator(一方通行 / アクセラレータ),Toaru Majutsu no Index IIIToaru Kagaku no AcceleratorToaru Kagaku no Accelerator: Tobidase Ippou-san - Hachamecha Kaishingeki,10913,https://myanimelist.net/character/13917/Accelerator
209,Brook(ブルック),One PieceOne Piece Film: Strong WorldOne Piece 3D: Mugiwara Chase,10885,https://myanimelist.net/character/5627/Brook
210,"Katou, Megumi(加藤 恵)",Saenai Heroine no SodatekataSaenai Heroine no Sodatekata: Ai to Seishun no Service-kaiSaenai Heroine no Sodatekata ♭,10728,https://myanimelist.net/character/90181/Megumi_Katou
211,"Blouse, Sasha(サシャ・ブラウス)",Shingeki no KyojinShingeki no Kyojin OVAShingeki no Kyojin: Ano Hi Kara,10613,https://myanimelist.net/character/45887/Sasha_Blouse
212,"Sano, Manjirou(佐野 万次郎)",Tokyo RevengersChibi RevengerTokyo Revengers: Seiya Kessen-hen,10612,https://myanimelist.net/character/175294/Manjirou_Sano
213,Kyon(キョン),Suzumiya Haruhi no YuuutsuSuzumiya Haruhi no Yuuutsu (2009)Suzumiya Haruhi-chan no Yuuutsu,10603,https://myanimelist.net/character/252/Kyon
214,"Kugisaki, Nobara(釘崎 野薔薇)",Jujutsu KaisenJujutsu Kaisen 2nd SeasonJujutsu Kaisen 2nd Season Recaps,10579,https://myanimelist.net/character/164472/Nobara_Kugisaki
215,"Kamui, Kanna(カンナ・カムイ)","Kobayashi-san Chi no Maid DragonKobayashi-san Chi no OO DragonKobayashi-san Chi no Maid Dragon: Valentine, Soshite Onsen! - Amari Kitai Shinaide Kudasai",10492,https://myanimelist.net/character/136728/Kanna_Kamui
216,"Kougami, Shinya(狡噛 慎也)",Psycho-PassPsycho-Pass MoviePsycho-Pass: Sinners of the System Case.3 - Onshuu no Kanata ni＿＿,10465,https://myanimelist.net/character/68315/Shinya_Kougami
217,"Higashikata, Jousuke(東方 仗助)",JoJo no Kimyou na Bouken Part 4: Diamond wa KudakenaiKishibe Rohan wa Ugokanai,10424,https://myanimelist.net/character/13085/Jousuke_Higashikata
218,"Inaba, Himeko(稲葉 姫子)",Kokoro ConnectKokoro Connect: Michi Random,10402,https://myanimelist.net/character/40197/Himeko_Inaba
219,Raphtalia(ラフタリア),Tate no Yuusha no NariagariTate no Yuusha no Nariagari Season 2Tate no Yuusha no Nariagari Season 3,10368,https://myanimelist.net/character/112893/Raphtalia
220,"Greyrat, Rudeus(ルーデウス・グレイラット)",Mushoku Tensei: Isekai Ittara Honki DasuMushoku Tensei: Isekai Ittara Honki Dasu Part 2Mushoku Tensei II: Isekai Ittara Honki Dasu,10362,https://myanimelist.net/character/111245/Rudeus_Greyrat
221,"Lucilfer, Chrollo(クロロ＝ルシルフル)",Hunter x HunterHunter x Hunter: Original Video AnimationHunter x Hunter: Greed Island,10297,https://myanimelist.net/character/58/Chrollo_Lucilfer
222,Nanachi(ナナチ),Made in Abyss Movie 3: Fukaki Tamashii no ReimeiMade in Abyss Movie 2: Hourou Suru TasogareMade in Abyss: Retsujitsu no Ougonkyou,10247,https://myanimelist.net/character/140060/Nanachi
223,"Natsume, Takashi(夏目貴志)",Natsume YuujinchouZoku Natsume YuujinchouNatsume Yuujinchou San,10234,https://myanimelist.net/character/13783/Takashi_Natsume
224,"Grimmer, Wolfgang(ヴォルフガンググリマー)",Monster,10214,https://myanimelist.net/character/3096/Wolfgang_Grimmer
225,"Joestar, Johnny(ジョニィ・ジョースター)",JoJo no Kimyou na Bouken Part 7: Steel Ball Run,10197,https://myanimelist.net/character/19492/Johnny_Joestar
226,"Ryougi, Shiki(両儀 式)",Kara no Kyoukai Movie 1: Fukan FuukeiKara no Kyoukai Movie 2: Satsujin Kousatsu (Zen)Kara no Kyoukai Movie 3: Tsuukaku Zanryuu,10156,https://myanimelist.net/character/3105/Shiki_Ryougi
227,"Makishima, Shougo(槙島 聖護)",Psycho-PassPsycho-Pass MoviePsycho-Pass: Sinners of the System Case.3 - Onshuu no Kanata ni＿＿,10077,https://myanimelist.net/character/69725/Shougo_Makishima
228,"Tomori, Nao(友利 奈緒)",CharlotteCharlotte: Tsuyoimono-tachi,9969,https://myanimelist.net/character/122211/Nao_Tomori
229,"Nakahara, Chuuya(中原 中也)",Bungou Stray DogsBungou Stray Dogs 2nd SeasonBungou Stray Dogs: Hitori Ayumu,9961,https://myanimelist.net/character/132959/Chuuya_Nakahara
230,Archer(アーチャー),Fate/stay nightFate/stay night Movie: Unlimited Blade WorksFate/stay night TV Reproduction,9959,https://myanimelist.net/character/2087/Archer
231,"Tsukishima, Kei(月島 蛍)",Haikyuu!!Haikyuu!! Lev Genzan!Haikyuu!! Second Season,9934,https://myanimelist.net/character/67329/Kei_Tsukishima
232,"Suou, Tamaki(須王 環)",Ouran Koukou Host Club,9901,https://myanimelist.net/character/19/Tamaki_Suou
233,All Might(オール・マイト),Boku no Hero AcademiaBoku no Hero Academia 2nd SeasonBoku no Hero Academia: Hero Note,9836,https://myanimelist.net/character/117921/All_Might
234,"Kiriyama, Rei(桐山 零)",3-gatsu no Lion3-gatsu no Lion Recap3-gatsu no Lion 2nd Season,9718,https://myanimelist.net/character/21044/Rei_Kiriyama
235,"Yuzuriha, Inori(楪 いのり)",Guilty CrownGuilty Crown: Kiseki - ReassortmentGuilty Crown: 4-koma Gekijou,9715,https://myanimelist.net/character/43280/Inori_Yuzuriha
236,"Kuroko, Tetsuya(黒子 テツヤ)",Kuroko no BasketKuroko no Basket NG-shuuKuroko no Basket 2nd Season,9706,https://myanimelist.net/character/18769/Tetsuya_Kuroko
237,Meliodas(メリオダス),Nanatsu no TaizaiNanatsu no Taizai OVANanatsu no Taizai: Seisen no Shirushi,9678,https://myanimelist.net/character/72921/Meliodas
238,"Komi, Shouko(古見 硝子)","Komi-san wa, Comyushou desu.Komi-san wa, Comyushou desu. 2nd Season",9634,https://myanimelist.net/character/141790/Shouko_Komi
239,"Cifer, Ulquiorra(ウルキオラ・シファ)",BleachBleach Movie 4: Jigoku-henBleach: Sennen Kessen-hen - Ketsubetsu-tan,9634,https://myanimelist.net/character/1081/Ulquiorra_Cifer
240,"Iwatani, Naofumi(岩谷 尚文)",Tate no Yuusha no NariagariTate no Yuusha no Nariagari Season 2Tate no Yuusha no Nariagari Season 3,9602,https://myanimelist.net/character/112891/Naofumi_Iwatani
241,"Kuchiki, Rukia(朽木 ルキア)",BleachBleach: Memories in the RainBleach: The Sealed Sword Frenzy,9556,https://myanimelist.net/character/6/Rukia_Kuchiki
242,"Hitsugaya, Toushirou(日番谷 冬獅郎)",Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no HyourinmaruBleachBleach: The Sealed Sword Frenzy,9461,https://myanimelist.net/character/245/Toushirou_Hitsugaya
243,"Braun, Reiner(ライナー・ブラウン)",Shingeki no KyojinShingeki no Kyojin OVAShingeki no Kyojin: Ano Hi Kara,9448,https://myanimelist.net/character/46484/Reiner_Braun
244,Hanako-kun(花子くん),Jibaku Shounen Hanako-kunJibaku Shounen Hanako-kun 2Houkago Shounen Hanako-kun,9437,https://myanimelist.net/character/160102/Hanako-kun
245,"Valentine, Faye(フェイ・バレンタイン)",Cowboy BebopCowboy Bebop: Tengoku no TobiraCowboy Bebop: Yose Atsume Blues,9424,https://myanimelist.net/character/2/Faye_Valentine
246,"Migurdia, Roxy(ロキシー・ミグルディア)",Mushoku Tensei: Isekai Ittara Honki DasuMushoku Tensei: Isekai Ittara Honki Dasu Part 2Mushoku Tensei II: Isekai Ittara Honki Dasu Part 2,9388,https://myanimelist.net/character/111341/Roxy_Migurdia
247,"Aomine, Daiki(青峰 大輝)",Kuroko no Basket: Mou Ikkai Yarimasen kaKuroko no Basket: Oshaberi Demo Shimasen kaKuroko no Basket: Saikou no Present desu,9358,https://myanimelist.net/character/36820/Daiki_Aomine
248,"Asada, Shino(朝田 詩乃)",Sword Art Online IISword Art Online II: DebriefingSword Art Online II: Sword Art Offline II,9338,https://myanimelist.net/character/55147/Shino_Asada
249,"Hayakawa, Aki(早川 アキ)",Chainsaw ManChainsaw Man Movie: Reze-hen,9321,https://myanimelist.net/character/170735/Aki_Hayakawa
250,Pain(ペイン),NarutoNaruto: ShippuudenNaruto x UT,9233,https://myanimelist.net/character/3180/Pain
251,"Yuigahama, Yui(由比ヶ浜 結衣)",Yahari Ore no Seishun Love Comedy wa Machigatteiru.Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVAYahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,9217,https://myanimelist.net/character/67069/Yui_Yuigahama
252,"Kuroki, Tomoko(黒木 智子)","Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!: Motenaishi, Nazomeite Miru",9188,https://myanimelist.net/character/50057/Tomoko_Kuroki
253,"Nagisa, Kaworu(渚 カヲル)",Evangelion Movie 3: QShin Evangelion Movie:||Sakura Nagashi,9163,https://myanimelist.net/character/1261/Kaworu_Nagisa
254,"Son, Hak(ソン・ハク)",Akatsuki no YonaAkatsuki no Yona OVA,9148,https://myanimelist.net/character/43815/Hak_Son
255,"Katsura, Kotarou(桂 小太郎)",Gintama Movie 1: Shinyaku Benizakura-henGintama: Dai HanseikaiGintama.,9111,https://myanimelist.net/character/1533/Kotarou_Katsura
256,"Nagato, Yuki(長門 有希)",Suzumiya Haruhi no YuuutsuSuzumiya Haruhi no Yuuutsu (2009)Suzumiya Haruhi-chan no Yuuutsu,9081,https://myanimelist.net/character/249/Yuki_Nagato
257,"Arima, Kana(有馬 かな)",[Oshi no Ko][Oshi no Ko] 2nd Season[Oshi no Ko] 3rd Season,9051,https://myanimelist.net/character/188038/Kana_Arima
258,"Kagenou, Cid(シド・カゲノー)",Kage no Jitsuryokusha ni Naritakute!Kage no Jitsuryokusha ni Naritakute! 2nd SeasonPle Ple Pleiades × Kagejitsu!,9033,https://myanimelist.net/character/171572/Cid_Kagenou
259,"Chitanda, Eru(千反田 える)",HyoukaHyouka: Motsubeki Mono wa,8994,https://myanimelist.net/character/55133/Eru_Chitanda
260,"Onodera, Punpun(小野寺 プンプン)",,8967,https://myanimelist.net/character/17706/Punpun_Onodera
261,"Yang, Wen-li(ヤン・ウェンリー)",Ginga Eiyuu DensetsuGinga Eiyuu Densetsu: Waga Yuku wa Hoshi no TaikaiGinga Eiyuu Densetsu: Arata naru Tatakai no Overture,8943,https://myanimelist.net/character/2780/Wen-li_Yang
262,"Zenin, Maki(禪院 真希)",Jujutsu Kaisen 0 MovieJujutsu KaisenJujutsu Kaisen 2nd Season,8814,https://myanimelist.net/character/164482/Maki_Zenin
263,"Nouzen, Shinei(シンエイ・ノウゼン)",8686 Part 286 Special Edition: Senya ni Akaku Hinageshi no Saku,8811,https://myanimelist.net/character/150823/Shinei_Nouzen
264,"Kuriyama, Mirai(栗山 未来)",Kyoto Animation: Megane-henKyoukai no KanataKyoukai no Kanata: Mini Gekijou,8669,https://myanimelist.net/character/81751/Mirai_Kuriyama
265,"Shiba, Tatsuya(司波 達也)",Mahouka Koukou no RettouseiYoku Wakaru Mahouka!Yoku Wakaru Mahouka! - Saiseitte Nani?,8550,https://myanimelist.net/character/55743/Tatsuya_Shiba
266,Albedo(アルベド),Overlord: Ple Ple PleiadesOverlord Movie 1: Fushisha no OuOverlord Movie 2: Shikkoku no Eiyuu,8529,https://myanimelist.net/character/116275/Albedo
267,"Uchiha, Obito(うちは オビト)",Naruto: ShippuudenNaruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,8518,https://myanimelist.net/character/2910/Obito_Uchiha
268,"Kaname, Madoka(鹿目 まどか)",Mahou Shoujo Madoka★MagicaMahou Shoujo Madoka★Magica Movie 1: Hajimari no MonogatariMahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,8509,https://myanimelist.net/character/37832/Madoka_Kaname
269,"Arima, Kousei(有馬 公生)",Shigatsu wa Kimi no UsoShigatsu wa Kimi no Uso: Moments,8451,https://myanimelist.net/character/69407/Kousei_Arima
270,"Sakuragi, Hanamichi(桜木 花道)",Slam DunkSlam Dunk (Movie)Slam Dunk: Zenkoku Seiha Da! - Sakuragi Hanamichi,8427,https://myanimelist.net/character/310/Hanamichi_Sakuragi
271,"Makunouchi, Ippo(幕之内 一歩)",Hajime no IppoHajime no Ippo: Champion RoadHajime no Ippo: New Challenger,8410,https://myanimelist.net/character/15/Ippo_Makunouchi
272,"Itou, Kaiji(伊藤開司)",Gyakkyou Burai Kaiji: Ultimate SurvivorGyakkyou Burai Kaiji: Hakairoku-henChuukan Kanriroku Tonegawa,8363,https://myanimelist.net/character/5578/Kaiji_Itou
273,Yona(ヨナ),Akatsuki no YonaAkatsuki no Yona OVA,8338,https://myanimelist.net/character/43814/Yona
274,Rider(ライダー),Fate/Zero RemixFate/ZeroFate/Zero 2nd Season,8306,https://myanimelist.net/character/16021/Rider
275,"Urameshi, Yuusuke(浦飯 幽助)",Yuu☆Yuu☆HakushoYuu☆Yuu☆Hakusho (Movie)Yuu☆Yuu☆Hakusho: Meikai Shitou-hen - Honoo no Kizuna,8242,https://myanimelist.net/character/729/Yuusuke_Urameshi
276,"Hijikata, Toushirou(土方 十四郎)",Gintama: Dai HanseikaiGintama: Yorinuki Gintama-san on Theater 2DGintama on Theater 2D: Baragaki-hen,8230,https://myanimelist.net/character/2650/Toushirou_Hijikata
277,"Kuronuma, Sawako(黒沼 爽子)",Kimi ni TodokeKimi ni Todoke 2nd SeasonKimi ni Todoke: Kataomoi,8210,https://myanimelist.net/character/6977/Sawako_Kuronuma
278,"Kuujou, Jolyne(空条 徐倫)",JoJo no Kimyou na Bouken Part 6: Stone OceanJoJo no Kimyou na Bouken Part 6: Stone Ocean Part 2JoJo no Kimyou na Bouken Part 6: Stone Ocean Part 3,8204,https://myanimelist.net/character/11222/Jolyne_Kuujou
279,Ray(レイ),Yakusoku no NeverlandYakusoku no Neverland 2nd SeasonYakusoku no Neverland: Michishirube,8192,https://myanimelist.net/character/144919/Ray
280,"Shirogane, Miyuki(白銀 御行)",Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai ZunousenKaguya-sama wa Kokurasetai? Tensai-tachi no Renai ZunousenKaguya-sama wa Kokurasetai: Ultra Romantic,8125,https://myanimelist.net/character/136685/Miyuki_Shirogane
281,Legoshi(レゴシ),BeastarsBeastars 2nd SeasonKaibutsu,8047,https://myanimelist.net/character/151138/Legoshi
282,"Heartfilia, Lucy(ルーシィ・ハートフィリア)",Fairy TailFairy Tail OVAFairy Tail Movie 1: Houou no Miko,8039,https://myanimelist.net/character/5186/Lucy_Heartfilia
283,"Edogawa, Ranpo(江戸川 乱歩)",Bungou Stray DogsBungou Stray Dogs 2nd SeasonBungou Stray Dogs: Hitori Ayumu,8035,https://myanimelist.net/character/132504/Ranpo_Edogawa
284,"Shiota, Nagisa(潮田 渚)",Ansatsu Kyoushitsu: Jump Festa 2013 SpecialAnsatsu KyoushitsuAnsatsu Kyoushitsu: Deai no Jikan,8019,https://myanimelist.net/character/65645/Nagisa_Shiota
285,"Inumaki, Toge(狗巻 棘)",Jujutsu Kaisen 0 MovieJujutsu KaisenJujutsu Kaisen 2nd Season,7919,https://myanimelist.net/character/164478/Toge_Inumaki
286,"Nishikigi, Chisato(錦木 千束)",Lycoris RecoilLycoris Recoil: Friends Are Thieves of Time.,7905,https://myanimelist.net/character/204621/Chisato_Nishikigi
287,Garou(ガロウ),One Punch ManOne Punch Man 2nd SeasonOne Punch Man 2nd Season Specials,7898,https://myanimelist.net/character/112889/Garou
288,"Aizawa, Shouta(相澤 消太)",Boku no Hero AcademiaBoku no Hero Academia 2nd SeasonBoku no Hero Academia: Sukue! Kyuujo Kunren!,7850,https://myanimelist.net/character/117915/Shouta_Aizawa
