rank,name,anime,favorites,url
1155,"Makabe, Masamune(真壁 政宗)","Masamune-kun no RevengeMasamune-kun no Revenge: Uchi no Mama ni Kagitte/Tsunade Shima, Futatabi./12-Ji wo Sugita CinderellaMasamune-kun no Revenge R",1504,https://myanimelist.net/character/81967/Masamune_Makabe
1156,Shion(シオン),Genjitsu no Rimuru: Sunshine in the SlimeTensei shitara Slime Datta KenTensei shitara Slime Datta Ken OVA,1496,https://myanimelist.net/character/131937/Shion
1157,"Yadomi, Jinta(宿海 仁太)",Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. MovieAno Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.: Menma e no Tegami,1491,https://myanimelist.net/character/40591/Jinta_Yadomi
1158,"Vermillion, Mavis(メイビス・ヴァーミリオン)",Fairy TailFairy Tail OVAFairy Tail (2014),1487,https://myanimelist.net/character/50163/Mavis_Vermillion
1159,"Tenou, Haruka(天王 はるか)",Bishoujo Senshi Sailor Moon SBishoujo Senshi Sailor Moon: Sailor StarsBishoujo Senshi Sailor Moon S: Kaguya-hime no Koibito,1487,https://myanimelist.net/character/2830/Haruka_Tenou
1160,"Miyamori, Aoi(宮森 あおい)",ShirobakoShirobako Movie,1483,https://myanimelist.net/character/111907/Aoi_Miyamori
1161,"Hoshizora, Rin(星空 凛)","Bokura no Live Kimi to no LifeSnow HalationNatsu-iro Egao de 1, 2, Jump!",1481,https://myanimelist.net/character/46011/Rin_Hoshizora
1162,"Oze, Maki(茉希 尾瀬)",Enen no ShouboutaiEnen no Shouboutai: Ni no ShouEnen no Shouboutai: San no Shou,1480,https://myanimelist.net/character/133768/Maki_Oze
1163,"Prochainezo, Firo(フィーロ・プロシェンツォ)",Baccano!Baccano! Specials,1480,https://myanimelist.net/character/3061/Firo_Prochainezo
1164,Destiny(運命),Takt Op. Destiny,1474,https://myanimelist.net/character/198675/Destiny
1165,"Ozaki, Toshio(尾崎 敏夫)",ShikiShiki Specials,1472,https://myanimelist.net/character/7583/Toshio_Ozaki
1166,Yoite(宵風),Nabari no Ou,1471,https://myanimelist.net/character/9440/Yoite
1167,"Yata, Misaki(八田 美咲)",K: Missing Kings - Manner MovieK: Seven Stories Movie 4 - Lost Small World - Ori no Mukou niK,1470,https://myanimelist.net/character/64631/Misaki_Yata
1168,"Enomoto, Takane(榎本 貴音 / エネ)",Mekakucity ActorsMekakucity DaysKagerou Daze: In a Day's,1468,https://myanimelist.net/character/67169/Takane_Enomoto
1169,"Arima, Kishou (有馬 貴将)","Tokyo Ghoul: ""Jack""Tokyo GhoulTokyo Ghoul √A",1466,https://myanimelist.net/character/111767/Kishou__Arima
1170,"Touwa, Erio(藤和エリオ)",Denpa Onna to Seishun OtokoDenpa Onna to Seishun Otoko: Mayonaka no Taiyou,1466,https://myanimelist.net/character/36074/Erio_Touwa
1171,"Kirigaya, Suguha(桐ヶ谷 直葉)",Sword Art OnlineSword Art Online: Sword Art OfflineSword Art Online: Extra Edition,1458,https://myanimelist.net/character/36831/Suguha_Kirigaya
1172,"Terashima, Nobuo(寺島 伸夫)",Nana,1451,https://myanimelist.net/character/2449/Nobuo_Terashima
1173,"Sakurayashiki, Kaoru(桜屋敷 薫)",SK∞ OVA: Extra PartSK∞,1448,https://myanimelist.net/character/188064/Kaoru_Sakurayashiki
1174,"Kinoshita, Hideyoshi(木下秀吉)",Baka to Test to ShoukanjuuBaka to Test to Shoukanjuu: Mondai - Christmas ni Tsuite Kotae NasaiBaka to Test to Shoukanjuu Specials,1444,https://myanimelist.net/character/20181/Hideyoshi_Kinoshita
1175,"Imamura, Kouhei(今村 耕平)",Grand BlueGrand Blue Season 2,1442,https://myanimelist.net/character/144582/Kouhei_Imamura
1176,Anzu(アンズ),Hinamatsuri,1441,https://myanimelist.net/character/111045/Anzu
1177,"Fujisaki, Yuusuke(藤崎 佑助)",SKET DanceSKET Dance: Tettei Bunseki SpecialSKET Dance: Imouto no Nayami ni Nayamu Ani ni Nayamu Imouto to Sono Nakama-tachi,1439,https://myanimelist.net/character/17244/Yuusuke_Fujisaki
1178,"Shirakiin, Ririchiyo(白鬼院 凜々蝶)",Inu x Boku SSInu x Boku SS: Miketsukami-kun Henka/Switch/Omamagoto,1438,https://myanimelist.net/character/47005/Ririchiyo_Shirakiin
1179,Trunks(トランクス),Dragon Ball GTDragon Ball Z Movie 10: Kiken na Futari! Super Senshi wa NemurenaiDragon Ball Z Movie 11: Super Senshi Gekiha!! Katsu no wa Ore da,1437,https://myanimelist.net/character/2707/Trunks
1180,Gowther(ゴウセル),Nanatsu no TaizaiNanatsu no Taizai OVANanatsu no Taizai: Seisen no Shirushi,1436,https://myanimelist.net/character/95977/Gowther
1181,"Kanbara, Akihito(神原 秋人)",Kyoto Animation: Megane-henKyoukai no KanataKyoukai no Kanata: Mini Gekijou,1434,https://myanimelist.net/character/81757/Akihito_Kanbara
1182,Mahito(真人),Jujutsu KaisenJujutsu Kaisen 2nd SeasonJujutsu Kaisen 2nd Season Recaps,1433,https://myanimelist.net/character/164481/Mahito
1183,"Togashi, Yuuta(富樫 勇太)",Chuunibyou demo Koi ga Shitai!Chuunibyou demo Koi ga Shitai! LiteChuunibyou demo Koi ga Shitai! Kirameki no... Slapstick Noel,1433,https://myanimelist.net/character/65863/Yuuta_Togashi
1184,"Natsukawa, Masuzu(夏川 真涼)",Ore no Kanojo to Osananajimi ga Shuraba Sugiru,1432,https://myanimelist.net/character/48993/Masuzu_Natsukawa
1185,"Uzaki, Hana(宇崎 花)",Uzaki-chan wa Asobitai!Uzaki-chan wa Asobitai! Double,1431,https://myanimelist.net/character/167031/Hana_Uzaki
1186,"Romanée-Conti, Petelgeuse(ペテルギウス・ロマネコンティ)",Re:Zero kara Hajimeru Isekai Seikatsu - Hyouketsu no Kizuna - Manner MovieRe:Zero kara Hajimeru Isekai SeikatsuRe:Zero kara Hajimeru Isekai Seikatsu 2nd Season,1431,https://myanimelist.net/character/141521/Petelgeuse_Romanée-Conti
1187,"Shinsou, Hitoshi(心操 人使)",Boku no Hero Academia 2nd SeasonBoku no Hero Academia 3rd SeasonBoku no Hero Academia 4th Season,1429,https://myanimelist.net/character/125935/Hitoshi_Shinsou
1188,Belldandy(ベルダンディー),Aa! Megami-sama!Aa! Megami-sama! (TV)Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,1429,https://myanimelist.net/character/756/Belldandy
1189,"Iwakura, Mitsumi(岩倉 美津未)",Skip to LoaferSkip to Loafer 2nd Season,1427,https://myanimelist.net/character/182108/Mitsumi_Iwakura
1190,"Kudou, Chika(久遠 愛)",Kono Oto Tomare!Kono Oto Tomare! Part 2,1427,https://myanimelist.net/character/101457/Chika_Kudou
1191,"Takigawa, Yoshino(滝川吉野)",Zetsuen no Tempest,1427,https://myanimelist.net/character/43737/Yoshino_Takigawa
1192,"Konoe, Subaru(近衛 スバル)",Mayo Chiki!,1425,https://myanimelist.net/character/41374/Subaru_Konoe
1193,"Sawachika, Eri(沢近 愛理)",School RumbleSchool Rumble: Ichi Gakki HoshuuSchool Rumble Ni Gakki,1423,https://myanimelist.net/character/201/Eri_Sawachika
1194,"Yosano, Akiko(与謝野 晶子)",Bungou Stray DogsBungou Stray Dogs 2nd SeasonBungou Stray Dogs: Hitori Ayumu,1420,https://myanimelist.net/character/132505/Akiko_Yosano
1195,"Tempest, Veldora(ヴェルドラ＝テンペスト)",Tensei shitara Slime Datta Ken: Kanwa - Veldora NikkiTensei shitara Slime Datta Ken 2nd Season: Kanwa - Veldora Nikki 2Tensei shitara Slime Datta Ken 3rd Season: Kanwa - Diablo Nikki,1420,https://myanimelist.net/character/131932/Veldora_Tempest
1196,"Hinamori, Amu(日奈森 あむ)",Shugo Chara!Shugo Chara!! DokiShugo Chara! Party!,1410,https://myanimelist.net/character/5424/Amu_Hinamori
1197,"Sakayanagi, Arisu(坂柳 有栖)",Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu eYoukoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd SeasonYoukoso Jitsuryoku Shijou Shugi no Kyoushitsu e 3rd Season,1409,https://myanimelist.net/character/152154/Arisu_Sakayanagi
1198,"Ginoza, Nobuchika(宜野座 伸元)",Psycho-Pass: Sinners of the System Case.1 - Tsumi to BatsuPsycho-Pass Movie: ProvidencePsycho-Pass,1409,https://myanimelist.net/character/69057/Nobuchika_Ginoza
1199,"Takizawa, Akira(滝沢朗)",Higashi no EdenHigashi no Eden Movie I: The King of EdenHigashi no Eden Movie II: Paradise Lost,1408,https://myanimelist.net/character/19930/Akira_Takizawa
1200,"Kyrielight, Mash(マシュ・キリエライト)",Fate/Grand Order: First OrderFate/Grand OrderFate/Grand Order: Moonlight/Lostroom,1407,https://myanimelist.net/character/145733/Mash_Kyrielight
1201,Kurokami no Onna(黒髪の女),Death BilliardsDeath Parade,1407,https://myanimelist.net/character/82037/Kurokami_no_Onna
1202,"Sasaki, Shuumei(佐々木 秀鳴)",Sasaki to MiyanoSasaki to Miyano: Koi ni Kizuku Mae no Chotto Shita Hanashi.Sasaki to Miyano Movie: Sotsugyou-hen,1406,https://myanimelist.net/character/152821/Shuumei_Sasaki
1203,"Akiyama, Yukari(秋山 優花里)",Girls & PanzerGirls & Panzer SpecialsGirls & Panzer: Shoukai Shimasu!,1404,https://myanimelist.net/character/62945/Yukari_Akiyama
1204,"Shimazu, Toyohisa(島津 豊久)",DriftersDrifters: Special EditionDrifters (OVA),1402,https://myanimelist.net/character/24183/Toyohisa_Shimazu
1205,"Isayama, Yomi(諫山 黄泉)",Ga-Rei: ZeroTokyo ESP,1402,https://myanimelist.net/character/9797/Yomi_Isayama
1206,Sango(珊瑚),InuYashaInuYasha Movie 2: Kagami no Naka no MugenjouInuYasha: Kanketsu-hen,1402,https://myanimelist.net/character/1355/Sango
1207,Zeno(ゼノ),Akatsuki no Yona OVAAkatsuki no Yona,1401,https://myanimelist.net/character/67753/Zeno
1208,"Kurotsuchi, Mayuri(涅マユリ)",BleachBleach Movie 1: Memories of NobodyBleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,1399,https://myanimelist.net/character/1168/Mayuri_Kurotsuchi
1209,"Yuzaki, Nasa(由崎 星空)",Tonikaku KawaiiTonikaku Kawaii: SNSTonikaku Kawaii: Kaisou,1397,https://myanimelist.net/character/169840/Nasa_Yuzaki
1210,"Date, Masamune(伊達 政宗)",Sengoku BasaraSengoku Basara NiSengoku Basara Movie: The Last Party,1395,https://myanimelist.net/character/16302/Masamune_Date
1211,"Okumura, Yukio(奥村 雪男)",Ao no ExorcistAo no Exorcist: Ura ExAo no Exorcist Movie,1393,https://myanimelist.net/character/24734/Yukio_Okumura
1212,"Tachibana, Hina(橘 陽菜)",Domestic na Kanojo,1392,https://myanimelist.net/character/122367/Hina_Tachibana
1213,"United Kingdom(イギリス, アーサー・カークランド)","Hetalia Axis PowersHetalia Axis Powers Movie: Paint it, WhiteHetalia World Series",1392,https://myanimelist.net/character/14795/United_Kingdom
1214,"Fotia, Lio(リオ・フォーティア)",PromarePromare: Lio-hen,1387,https://myanimelist.net/character/168936/Lio_Fotia
1215,"Sakurai, Tomoki(桜井 智樹)",Sora no OtoshimonoSora no Otoshimono: Project PinkSora no Otoshimono Forte,1387,https://myanimelist.net/character/23490/Tomoki_Sakurai
1216,Zwei(ツヴァイ),Phantom The AnimationPhantom: Requiem for the PhantomPhantom: Requiem for the Phantom Picture Drama,1387,https://myanimelist.net/character/18160/Zwei
1217,"Augus, Mikazuki(三日月・オーガス)",Kidou Senshi Gundam: Tekketsu no OrphansKidou Senshi Gundam: Tekketsu no Orphans 2nd SeasonKidou Senshi Gundam: Tekketsu no Orphans - Tokubetsu-hen,1386,https://myanimelist.net/character/131894/Mikazuki_Augus
1218,"Gojou, Wakana(五条 新菜)",Sono Bisque Doll wa Koi wo SuruSono Bisque Doll wa Koi wo Suru Season 2,1385,https://myanimelist.net/character/166438/Wakana_Gojou
1219,"Heat, Brandon(ブランドン・ヒート/ビヨンド・ザ・グレイヴ)",Gungrave,1385,https://myanimelist.net/character/415/Brandon_Heat
1220,"Nanami, Touko(七海 燈子)",Yagate Kimi ni Naru,1382,https://myanimelist.net/character/137996/Touko_Nanami
1221,"Gamma, Narberal(ナーベラル・ガンマ / narberal・Γ)",Overlord: Oukoku no Kan-tachi - Drama CD-tsuki Tokusou-banOverlordOverlord: Ple Ple Pleiades,1382,https://myanimelist.net/character/117747/Narberal_Gamma
1222,"Teruhashi, Kokomi(照橋 心美)",Saiki Kusuo no Ψ-nanSaiki Kusuo no Ψ-nan 2Saiki Kusuo no Ψ-nan: Kanketsu-hen,1382,https://myanimelist.net/character/106145/Kokomi_Teruhashi
1223,"Jigen, Daisuke(次元 大介)",Lupin IIILupin III: Alcatraz ConnectionLupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori,1378,https://myanimelist.net/character/1045/Daisuke_Jigen
1224,"Zoldyck, Alluka(アルカ＝ゾルディック)",Hunter x Hunter (2011),1377,https://myanimelist.net/character/52425/Alluka_Zoldyck
1225,"Hasegawa, Kobato(羽瀬川 小鳩)",Boku wa Tomodachi ga SukunaiBoku wa Tomodachi ga Sukunai: Yaminabe wa Bishoujo ga Zannen na NioiBoku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai,1375,https://myanimelist.net/character/37698/Kobato_Hasegawa
1226,Canti(カンチ),FLCLFLCL Progressive,1374,https://myanimelist.net/character/633/Canti
1227,"Clyne, Lacus(ラクス・クライン)",Kidou Senshi Gundam SEEDKidou Senshi Gundam SEED DestinyKidou Senshi Gundam SEED Destiny Final Plus: Erabareta Mirai,1369,https://myanimelist.net/character/116/Lacus_Clyne
1228,"Anjou, Naruko(安城 鳴子)",Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. MovieAno Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.: Menma e no Tegami,1366,https://myanimelist.net/character/40593/Naruko_Anjou
1229,Buggy(バギー),One Piece: Mezase! Kaizoku Yakyuu OuOne Piece: Kizamareru Rekishi! Gekidou no Shinkyuu Yonkou!One Piece,1364,https://myanimelist.net/character/725/Buggy
1230,Faputa(ファプタ),Made in Abyss: Retsujitsu no Ougonkyou,1362,https://myanimelist.net/character/153814/Faputa
1231,"Tachibana, Marika(橘 万里花)",NisekoiNisekoi OVANisekoi:,1362,https://myanimelist.net/character/66597/Marika_Tachibana
1232,"Shirogane, Naoto(白鐘 直斗)",Persona 4 the AnimationPersona 4 the Animation: No One is AlonePersona 4 the Golden Animation,1361,https://myanimelist.net/character/16249/Naoto_Shirogane
1233,"Odokawa, Hiroshi(小戸川 宏)",Odd TaxiOdd Taxi Movie: In the Woods,1360,https://myanimelist.net/character/191215/Hiroshi_Odokawa
1234,"Tanaka, Yukio(田中 幸雄)",Beck,1358,https://myanimelist.net/character/676/Yukio_Tanaka
1235,Thors(トールズ),Vinland SagaVinland Saga Season 2,1356,https://myanimelist.net/character/13021/Thors
1236,"Ralei, Ninym(ニニム・ラーレイ)",Tensai Ouji no Akaji Kokka Saisei JutsuTensai Ouji no Akaji Kokka Saisei Jutsu: Short Drama,1355,https://myanimelist.net/character/192049/Ninym_Ralei
1237,"Minakami, Mai(水上 麻衣)",Nichijou: Nichijou no 0-waNichijouNichijou: Original Jikai Yokoku,1354,https://myanimelist.net/character/10421/Mai_Minakami
1238,Diane(ディアンヌ),Nanatsu no TaizaiNanatsu no Taizai OVANanatsu no Taizai: Seisen no Shirushi,1348,https://myanimelist.net/character/74653/Diane
1239,Mumei(無名),Koutetsujou no KabaneriKoutetsujou no Kabaneri Movie 1: Tsudou HikariKoutetsujou no Kabaneri Movie 2: Moeru Inochi,1346,https://myanimelist.net/character/136529/Mumei
1240,"Nonaka, Haru(野中 晴)",Yesterday wo UtatteYesterday wo Utatte: Haishin-ban Episode,1345,https://myanimelist.net/character/11766/Haru_Nonaka
1241,"Nishikinomiya, Anna(アンナ・錦ノ宮)",Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,1344,https://myanimelist.net/character/115699/Anna_Nishikinomiya
1242,"Jones, Abigail(アビゲイル・ジョーンズ)",Great PretenderGreat Pretender: Razbliuto,1342,https://myanimelist.net/character/177628/Abigail_Jones
1243,"Araragi, Tsukihi(阿良々木 月火)",NisemonogatariMahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari - Magica Quartet x NisioisinBakemonogatari,1342,https://myanimelist.net/character/24195/Tsukihi_Araragi
1244,Übel(ユーベル),Sousou no Frieren,1340,https://myanimelist.net/character/206725/Übel
1245,"Bodewig, Laura(ラウラ・ボーデヴィッヒ)",IS: Infinite StratosIS: Infinite Stratos Encore - Koi ni Kogareru RokujuusouIS: Infinite Stratos 2,1338,https://myanimelist.net/character/35663/Laura_Bodewig
1246,"Maebara, Keiichi(前原 圭一)",Higurashi no Naku Koro niHigurashi no Naku Koro ni KaiHigurashi no Naku Koro ni Special: Nekogoroshi-hen,1338,https://myanimelist.net/character/1851/Keiichi_Maebara
1247,"Ayase, Eri(絢瀬 絵里)","Bokura no Live Kimi to no LifeSnow HalationNatsu-iro Egao de 1, 2, Jump!",1337,https://myanimelist.net/character/46173/Eri_Ayase
1248,"Persia, Juliet(ジュリエット・ペルシア)",Kishuku Gakkou no Juliet,1335,https://myanimelist.net/character/131194/Juliet_Persia
1249,"Matsumae, Ohana(松前 緒花)",Hanasaku IrohaHanasaku Iroha Movie: Home Sweet HomeUtopia,1332,https://myanimelist.net/character/36184/Ohana_Matsumae
1250,Syaoran(小狼),Tsubasa ChronicleTsubasa Chronicle: Tori Kago no Kuni no HimegimiTsubasa Chronicle 2nd Season,1332,https://myanimelist.net/character/126/Syaoran
1251,"Kobuchizawa, Shirase(小淵沢 報瀬)",Sora yori mo Tooi Basho,1329,https://myanimelist.net/character/157148/Shirase_Kobuchizawa
1252,"Makinami, Mari Illustrious(真希波・マリ・イラストリアス)","Evangelion Shito, Hakata ShuuraiEvangelion Movie 2: HaEvangelion Movie 3: Q",1327,https://myanimelist.net/character/21512/Mari_Illustrious_Makinami
1253,"Koyanagi, Hanako(小柳 花子)",Wotaku ni Koi wa MuzukashiiWotaku ni Koi wa Muzukashii OVA,1325,https://myanimelist.net/character/137265/Hanako_Koyanagi
1254,"von Oberstein, Paul(パウル・フォン・オーベルシュタイン)",Ginga Eiyuu DensetsuGinga Eiyuu Densetsu: Waga Yuku wa Hoshi no TaikaiGinga Eiyuu Densetsu: Die Neue These - Kaikou,1325,https://myanimelist.net/character/12898/Paul_von_Oberstein
1255,"Usagiyama, Rumi(兎山 ルミ)",Boku no Hero Academia 4th SeasonBoku no Hero Academia 5th SeasonBoku no Hero Academia 6th Season,1324,https://myanimelist.net/character/162596/Rumi_Usagiyama
1256,"Mizuno, Ami(水野 亜美)",Bishoujo Senshi Sailor MoonBishoujo Senshi Sailor Moon R: The MovieBishoujo Senshi Sailor Moon S,1324,https://myanimelist.net/character/2366/Ami_Mizuno
1257,"Kamishiro, Rize(神代 利世)",Tokyo GhoulTokyo Ghoul:re 2nd Season,1322,https://myanimelist.net/character/103409/Rize_Kamishiro
1258,Kofuku(エビス 小福),NoragamiNoragami OVANoragami Aragoto,1320,https://myanimelist.net/character/92851/Kofuku
1259,Mizuki(瑞希),Kamisama HajimemashitaKamisama Hajimemashita OVAKamisama Hajimemashita◎,1320,https://myanimelist.net/character/37872/Mizuki
1260,"Kanda, Sorata(神田 空太)",Sakura-sou no Pet na Kanojo,1317,https://myanimelist.net/character/64169/Sorata_Kanda
1261,Perona(ペローナ),One PieceOne Piece: Nenmatsu Tokubetsu Kikaku! Mugiwara no Luffy Oyabun TorimonochouOne Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai,1315,https://myanimelist.net/character/7467/Perona
1262,Kishibe (岸辺),Chainsaw Man,1312,https://myanimelist.net/character/174748/Kishibe_
1263,Senshi(センシ),Dungeon Meshi PVsDungeon MeshiDungeon Meshi 2nd Season,1312,https://myanimelist.net/character/134265/Senshi
1264,"Shiodome, Miuna(潮留 美海)",Nagi no Asu kara,1311,https://myanimelist.net/character/92743/Miuna_Shiodome
1265,"Kawamoto, Akari(川本 あかり)",3-gatsu no Lion3-gatsu no Lion Recap3-gatsu no Lion 2nd Season,1311,https://myanimelist.net/character/24311/Akari_Kawamoto
1266,"Gundou, Misuzu(群堂 みすず)",Tomo-chan wa Onnanoko!,1308,https://myanimelist.net/character/132226/Misuzu_Gundou
1267,"Sakura, Futaba(佐倉 双葉)",Persona 5 the Animation TV SpecialsPersona 5 the AnimationPersona 5 the Animation Specials,1300,https://myanimelist.net/character/142802/Futaba_Sakura
1268,"Kagemori, Michiru(影森 みちる)",BNA,1297,https://myanimelist.net/character/176430/Michiru_Kagemori
1269,"Hyuuga, Natsume(日向 棗)",Gakuen Alice,1296,https://myanimelist.net/character/2394/Natsume_Hyuuga
1270,"Takamachi, Nanoha(高町 なのは)",Mahou Shoujo Lyrical NanohaMahou Shoujo Lyrical Nanoha A'sMahou Shoujo Lyrical Nanoha StrikerS,1295,https://myanimelist.net/character/2010/Nanoha_Takamachi
1271,"Aizawa, Tomo(相沢 智)",Tomo-chan wa Onnanoko!,1294,https://myanimelist.net/character/132225/Tomo_Aizawa
1272,"Kitashirakawa, Tamako(北白川 たまこ)",Tamako MarketTamako Market SpecialsTamako Love Story,1294,https://myanimelist.net/character/74850/Tamako_Kitashirakawa
1273,"Hirose, Kouichi(広瀬 康一)",JoJo no Kimyou na Bouken Part 4: Diamond wa KudakenaiKishibe Rohan wa UgokanaiJoJo no Kimyou na Bouken Part 5: Ougon no Kaze,1294,https://myanimelist.net/character/24496/Kouichi_Hirose
1274,"Shinazugawa, Sanemi(不死川 実弥)",Kimetsu no YaibaKimetsu no Yaiba Movie: Mugen Ressha-henChuukou Ikkan!! Kimetsu Gakuen Monogatari: Valentine-hen,1290,https://myanimelist.net/character/151149/Sanemi_Shinazugawa
1275,"Hiiragi, Shinya(柊 深夜)",Owari no SeraphOwari no Seraph: Nagoya Kessen-henOwaranai Seraph,1287,https://myanimelist.net/character/112745/Shinya_Hiiragi
1276,"Akasaka, Ryuunosuke(赤坂 龍之介)",Sakura-sou no Pet na Kanojo,1286,https://myanimelist.net/character/64173/Ryuunosuke_Akasaka
1277,King(キング),One Punch ManOne Punch Man SpecialsOne Punch Man 2nd Season,1283,https://myanimelist.net/character/94239/King
1278,"Seki, Masumi(関 真澄)",,1282,https://myanimelist.net/character/58561/Masumi_Seki
1279,"Himemiya, Anthy(姫宮 アンシー)",Shoujo Kakumei UtenaShoujo Kakumei Utena: Adolescence Mokushiroku,1282,https://myanimelist.net/character/748/Anthy_Himemiya
1280,"Yamada, Akito(山田 秋斗)",Yamada-kun to Lv999 no Koi wo Suru,1281,https://myanimelist.net/character/181419/Akito_Yamada
1281,"Iida, Tenya(飯田 天哉)",Boku no Hero AcademiaBoku no Hero Academia 2nd SeasonBoku no Hero Academia: Sukue! Kyuujo Kunren!,1281,https://myanimelist.net/character/117913/Tenya_Iida
1282,"Kawabuchi, Sentarou(川渕 千太郎)",Sakamichi no Apollon,1281,https://myanimelist.net/character/56861/Sentarou_Kawabuchi
1283,"Hanato, Kobato(花戸 小鳩)",Kobato.Kobato.: Hajimete no Kobato.,1281,https://myanimelist.net/character/5343/Kobato_Hanato
1284,"Pappitson, Charmy(チャーミー・パピットソン)",Black CloverBlack Clover: Jump Festa 2018 SpecialMugyutto! Black Clover,1280,https://myanimelist.net/character/143724/Charmy_Pappitson
1285,"Matsuno, Ichimatsu(松野 一松)",Osomatsu-kun (1988)Osomatsu-kunOsomatsu-san,1277,https://myanimelist.net/character/130934/Ichimatsu_Matsuno
1286,"Liones, Elizabeth(エリザベス・リオネス)",Nanatsu no TaizaiNanatsu no Taizai OVANanatsu no Taizai: Seisen no Shirushi,1277,https://myanimelist.net/character/72923/Elizabeth_Liones
1287,"Kaji, Ryouji(加持 リョウジ)","Shinseiki EvangelionShinseiki Evangelion Movie: Shi to ShinseiShinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni",1277,https://myanimelist.net/character/1260/Ryouji_Kaji
1288,"Yamada Asaemon, Sagiri(山田浅ェ門 佐切)",JigokurakuJigokuraku 2nd Season,1276,https://myanimelist.net/character/173139/Sagiri_Yamada_Asaemon
1289,Miyagi(ミヤギ),,1276,https://myanimelist.net/character/158935/Miyagi
1290,"Kuga, Yuuma(空閑 遊真)",World TriggerWorld Trigger 2nd SeasonWorld Trigger 3rd Season,1276,https://myanimelist.net/character/81239/Yuuma_Kuga
1291,"Hanemiya, Kazutora(羽宮 一虎)",Tokyo RevengersTokyo Revengers: Seiya Kessen-henTokyo Revengers: Tenjiku-hen,1271,https://myanimelist.net/character/173219/Kazutora_Hanemiya
1292,Link(リンク),Hikari no Megami,1271,https://myanimelist.net/character/4201/Link
1293,Temari(テマリ),NarutoNaruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen Taikai Kaisai!!Naruto: Shippuuden,1271,https://myanimelist.net/character/2174/Temari
1294,"Iguro, Obanai(伊黒 小芭内)",Kimetsu no YaibaKimetsu no Yaiba Movie: Mugen Ressha-henKimetsu no Yaiba: Yuukaku-hen,1270,https://myanimelist.net/character/151148/Obanai_Iguro
1295,Frankenstein(프랑켄슈타인 / フランケンシュタイン　),Noblesse: AwakeningNoblesseNoblesse: Pamyeol-ui Sijak,1270,https://myanimelist.net/character/48753/Frankenstein
1296,"de Lute Ima, Elucia(エリュシア・デ・ルート・イーマ)",Kami nomi zo Shiru SekaiKami nomi zo Shiru Sekai: Flag 0Kami nomi zo Shiru Sekai II,1270,https://myanimelist.net/character/14015/Elucia_de_Lute_Ima
1297,Bulma(ブルマ),Dragon BallDragon Ball Movie 1: Shen Long no DensetsuDragon Ball Movie 2: Majinjou no Nemurihime,1268,https://myanimelist.net/character/678/Bulma
1298,"Katsura, Kotonoha(桂 言葉)",School Days ONASchool DaysSchool Days: Magical Heart Kokoro-chan,1266,https://myanimelist.net/character/3359/Kotonoha_Katsura
